date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:56:47	3201/3201	---M--	200	added ('OK')	image/png	etag:%22aacddb0f10db36a9adecc7c606565bcf%22	https://seoc-html-v2.vercel.app/assets/img/logo/logo5.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/logo/logo5.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:47	400413/400413	---M--	200	added ('OK')	image/png	etag:%22c19164f91969b0532662761ea6313488%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img1.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img1.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:48	47420/47420	---MCZ	200	added ('OK')	text/html	etag:W/%2253e67bf9778acf46a91bea17194cc01b%22	https://seoc-html-v2.vercel.app/single-index1.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index1.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:48	40082/40082	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225368d57a3b5bfe209828f053940c1f0d%22	https://seoc-html-v2.vercel.app/index1.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index1.12.delayed	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:49	260281/260281	---M--	200	added ('OK')	image/png	etag:%22c6d96a85e1bc10c7106798752df9459d%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img2.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img2.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:49	67573/67573	---MCZ	200	added ('OK')	text/html	etag:W/%222ae979e13f4aa422e0cb2f466424cf0c%22	https://seoc-html-v2.vercel.app/index2.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index2.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:49	46224/46224	---MCZ	200	added ('OK')	text/html	etag:W/%228f82ab51f5a8aff7c9c355bc425f58eb%22	https://seoc-html-v2.vercel.app/single-index2.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index2.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:50	157216/157216	---M--	200	added ('OK')	image/png	etag:%22cc55db76b585e8065891bddf42272eff%22	https://seoc-html-v2.vercel.app/assets/img/all-images/comming-soon.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/comming-soon.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:50	52658/52658	---MCZ	200	added ('OK')	text/html	etag:W/%222fb6c61085ec91674e65e25b5d3f76c1%22	https://seoc-html-v2.vercel.app/single-index3.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index3.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:50	229839/229839	---M--	200	added ('OK')	image/png	etag:%2207d7af1b08f9a9317390b8ab5bd617d0%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img3.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img3.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:51	75052/75052	---MCZ	200	added ('OK')	text/html	etag:W/%22549b8e23740a3f715433f2f585a3e0c7%22	https://seoc-html-v2.vercel.app/index4.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index4.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:51	52106/52106	---MCZ	200	added ('OK')	text/html	etag:W/%22b428ea88e54d749e99f4377aaff7a9a3%22	https://seoc-html-v2.vercel.app/single-index4.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index4.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:52	214303/214303	---M--	200	added ('OK')	image/png	etag:%22cfd0f8663f839af0926340a3f112351f%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img4.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img4.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:52	68234/68234	---MCZ	200	added ('OK')	text/html	etag:W/%22e1a47a635a6d8033a0daffc5f0e0bf81%22	https://seoc-html-v2.vercel.app/index5.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index5.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:52	46883/46883	---MCZ	200	added ('OK')	text/html	etag:W/%228c9399cd992c230c3e7e973866fb861d%22	https://seoc-html-v2.vercel.app/single-index5.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index5.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:53	286087/286087	---M--	200	added ('OK')	image/png	etag:%22c1dc50cee84845d36402eeb30b7f9bac%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img11.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img11.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:53	69004/69004	---MCZ	200	added ('OK')	text/html	etag:W/%2250caa032de111f623a7eb32d11f2a1cc%22	https://seoc-html-v2.vercel.app/index11.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index11.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:53	46154/46154	---MCZ	200	added ('OK')	text/html	etag:W/%224271584b3773667b1bd1fc99345a5ce2%22	https://seoc-html-v2.vercel.app/single-index11.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index11.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:54	214412/214412	---M--	200	added ('OK')	image/png	etag:%22ab42c0a0d21340ac681e7916ef006190%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img12.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img12.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:54	70119/70119	---MCZ	200	added ('OK')	text/html	etag:W/%22e8a268cae805756105fa741841df71e4%22	https://seoc-html-v2.vercel.app/index12.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index12.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:55	47508/47508	---MCZ	200	added ('OK')	text/html	etag:W/%22abd4a840f2429815a0d715d3284ae5af%22	https://seoc-html-v2.vercel.app/single-index12.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index12.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:55	213184/213184	---M--	200	added ('OK')	image/png	etag:%222b72f297ba1a39719f727bfb77df42a1%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img13.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img13.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:55	70534/70534	---MCZ	200	added ('OK')	text/html	etag:W/%2287b869bd076733b41d97000e4dce2612%22	https://seoc-html-v2.vercel.app/index13.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index13.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:56	47610/47610	---MCZ	200	added ('OK')	text/html	etag:W/%22e9114d4457bb462b89c73e45482af344%22	https://seoc-html-v2.vercel.app/single-index13.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index13.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:56	295860/295860	---M--	200	added ('OK')	image/png	etag:%2213e4af4277932fcc76dc1acaaa7b12f9%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img14.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img14.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:56	88050/88050	---MCZ	200	added ('OK')	text/html	etag:W/%22f41c02404686eed2a9a9ee2c3c17ff95%22	https://seoc-html-v2.vercel.app/index14.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index14.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:57	65581/65581	---MCZ	200	added ('OK')	text/html	etag:W/%22d20bae9e242ab467cb695d1456b0c073%22	https://seoc-html-v2.vercel.app/single-index14.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index14.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:57	228037/228037	---M--	200	added ('OK')	image/png	etag:%22fa8126df89c50f810f1a44d3f7efa637%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img15.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img15.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:58	77884/77884	---MCZ	200	added ('OK')	text/html	etag:W/%2297f68b190aaf8abe0de8d4fb55d27c57%22	https://seoc-html-v2.vercel.app/index15.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index15.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:58	56343/56343	---MCZ	200	added ('OK')	text/html	etag:W/%2291c191a932f9e8181422401ca79989be%22	https://seoc-html-v2.vercel.app/single-index15.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index15.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:58	253194/253194	---M--	200	added ('OK')	image/png	etag:%22a596f67253d2a5921cbe5103b5798811%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img5.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img5.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:59	73554/73554	---MCZ	200	added ('OK')	text/html	etag:W/%22ebc8c80d21a1b93fb30743cc96ff75e1%22	https://seoc-html-v2.vercel.app/index6.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index6.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:56:59	53000/53000	---MCZ	200	added ('OK')	text/html	etag:W/%2218ce8daca0b475623e76d600ae64108f%22	https://seoc-html-v2.vercel.app/single-index6.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index6.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:00	249948/249948	---M--	200	added ('OK')	image/png	etag:%2209538ff4fead2d35b49f8cb382f1e157%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img6.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img6.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:00	66374/66374	---MCZ	200	added ('OK')	text/html	etag:W/%22a177629fd965d704b7672b3ee418ee7c%22	https://seoc-html-v2.vercel.app/index7.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index7.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:00	44598/44598	---MCZ	200	added ('OK')	text/html	etag:W/%222ac12363b86b67a54f8c438f74490c1f%22	https://seoc-html-v2.vercel.app/single-index7.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index7.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:00	166557/166557	---M--	200	added ('OK')	image/png	etag:%22520a9efe96c1c8b2af25e716652d833d%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img7.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img7.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:01	66186/66186	---MCZ	200	added ('OK')	text/html	etag:W/%226c70a6456268567c5485797e8b4fbf59%22	https://seoc-html-v2.vercel.app/index8.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index8.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:01	43346/43346	---MCZ	200	added ('OK')	text/html	etag:W/%22009eb5d3675e6e1b5b52105b56812262%22	https://seoc-html-v2.vercel.app/single-index8.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index8.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:02	263267/263267	---M--	200	added ('OK')	image/png	etag:%2202677eb7d0a58a7ab0cca13e187de59a%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img8.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img8.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:02	67210/67210	---MCZ	200	added ('OK')	text/html	etag:W/%2211d7e56862b4e05e5a8f27f4def864fa%22	https://seoc-html-v2.vercel.app/index9.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index9.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:02	44394/44394	---MCZ	200	added ('OK')	text/html	etag:W/%229a7aeba5f38bf8bee3f58b7d1a71828c%22	https://seoc-html-v2.vercel.app/single-index9.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index9.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:03	172924/172924	---M--	200	added ('OK')	image/png	etag:%227b224f4b7e26a4eec04328d1caaeb858%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img9.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img9.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:03	72802/72802	---MCZ	200	added ('OK')	text/html	etag:W/%22ca816ce42eaf6b6fb7839f904ea141c6%22	https://seoc-html-v2.vercel.app/index10.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/index10.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:03	47750/47750	---MCZ	200	added ('OK')	text/html	etag:W/%226aa7953bd271bc2fc9bd930076780357%22	https://seoc-html-v2.vercel.app/single-index10.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/single-index10.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:04	411319/411319	---M--	200	added ('OK')	image/png	etag:%229822b8e43c419756c25c24c71df7435d%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img17.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img17.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:04	355566/355566	---M--	200	added ('OK')	image/png	etag:%2226ad5e2abc4d531463cc5807a22c7464%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img16.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img16.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:04	240219/240219	---M--	200	added ('OK')	image/png	etag:%22504a2a9ba0e7f87d8feed9ab2cfecf9d%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img18.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img18.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:05	256994/256994	---M--	200	added ('OK')	image/png	etag:%22f61ae85cdc9d49674d0d787f5f8303a5%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img19.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img19.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:05	341298/341298	---M--	200	added ('OK')	image/png	etag:%22bc3308cfbcfbc4713fa49b129d353c97%22	https://seoc-html-v2.vercel.app/assets/img/all-images/demo-img20.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/all-images/demo-img20.png	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:06	64796/64796	---MCZ	200	added ('OK')	text/html	etag:W/%22974a6781b15e187c7a45a22292b60819%22	https://seoc-html-v2.vercel.app/about.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/about.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:06	53216/53216	---MCZ	200	added ('OK')	text/html	etag:W/%22db03588b51d5f7f64373336e9e481f41%22	https://seoc-html-v2.vercel.app/service1.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/service1.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:06	79660/79660	---MCZ	200	added ('OK')	text/html	etag:W/%22203fda9717e9148eeccebe30525456cf%22	https://seoc-html-v2.vercel.app/service2.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/service2.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:07	88390/88390	---MCZ	200	added ('OK')	text/html	etag:W/%224cc8870bc4925ba01fe37e8bbf5984b8%22	https://seoc-html-v2.vercel.app/service3.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/service3.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:07	79440/79440	---MCZ	200	added ('OK')	text/html	etag:W/%22dc492e9bb8e0902c277fa3eb74e5d402%22	https://seoc-html-v2.vercel.app/service4.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/service4.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:07	63313/63313	---MCZ	200	added ('OK')	text/html	etag:W/%22461ae023ef09f67ba4f4b25df40c7ddd%22	https://seoc-html-v2.vercel.app/service5.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/service5.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:08	50836/50836	---MCZ	200	added ('OK')	text/html	etag:W/%22172fa3209cbd858f62b3b458d77d9ea2%22	https://seoc-html-v2.vercel.app/blog.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/blog.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:08	61733/61733	---MCZ	200	added ('OK')	text/html	etag:W/%2234b66064645e81ec460e2799cff29d30%22	https://seoc-html-v2.vercel.app/blog-left.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/blog-left.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:08	62540/62540	---MCZ	200	added ('OK')	text/html	etag:W/%22ae8219d053a2d2dca4223c4bf740e1ba%22	https://seoc-html-v2.vercel.app/blog-right.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/blog-right.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:09	57605/57605	---MCZ	200	added ('OK')	text/html	etag:W/%22493bdebebe7e0d423bd05ce4aa76bfda%22	https://seoc-html-v2.vercel.app/blog-single.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/blog-single.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:09	68178/68178	---MCZ	200	added ('OK')	text/html	etag:W/%22799ef5912632ef05c1018312e9ced07a%22	https://seoc-html-v2.vercel.app/case.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/case.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:09	50688/50688	---MCZ	200	added ('OK')	text/html	etag:W/%2276e03f89d71316450e16e08c9c5a7a4c%22	https://seoc-html-v2.vercel.app/case-single.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/case-single.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:10	60237/60237	---MCZ	200	added ('OK')	text/html	etag:W/%2227b7dc89332de88269b1e12634302c44%22	https://seoc-html-v2.vercel.app/team.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/team.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:10	54317/54317	---MCZ	200	added ('OK')	text/html	etag:W/%221ffefc347375a14ee80cddc89f358a1a%22	https://seoc-html-v2.vercel.app/pricing.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/pricing.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:11	54806/54806	---MCZ	200	added ('OK')	text/html	etag:W/%228d46601931d737afcb0e71f98a27f520%22	https://seoc-html-v2.vercel.app/testimonials.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/testimonials.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:11	61241/61241	---MCZ	200	added ('OK')	text/html	etag:W/%22a90bc809fab1d3b79ed8170f93612fd6%22	https://seoc-html-v2.vercel.app/faq.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/faq.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:11	40082/40082	---MCZ	200	added ('OK')	text/html	etag:W/%225368d57a3b5bfe209828f053940c1f0d%22	https://seoc-html-v2.vercel.app/404.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/404-2.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:12	46451/46451	---MCZ	200	added ('OK')	text/html	etag:W/%222c1ef0c0e8e599cd3809f17d1b04cdcb%22	https://seoc-html-v2.vercel.app/contact.html	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/contact.html	(from https://seoc-html-v2.vercel.app/index3.html)
17:57:12	3325/3325	---M--	200	added ('OK')	image/png	etag:%227f43eeb310450fcde645e391d4c5ec71%22	https://seoc-html-v2.vercel.app/assets/img/logo/logo2.png	C:/My%20Web%20Sites/brandmarkwebsite/seoc-html-v2.vercel.app/assets/img/logo/logo2.png	(from https://seoc-html-v2.vercel.app/index3.html)
